#,Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta),Servo_Angle,Projected_Apogee,Error_Apogee
1221,42.5040,APOGEE,762.1991,1.8437,-6.5901,-12.1602,1.6300,-6.1800,-10.8700,0.6600,3.2500,-6.8200,67.1875,9.5625,113.8125,1.2800,-8.9800,-3.7100,-15.9506,-54.5831,761.3589,9.5625,24.7648,1444.4208,42.4208
1222,42.5376,APOGEE,763.5742,1.9613,-6.5901,-11.1404,2.7600,-5.9100,-10.7300,0.8300,2.7900,-6.6600,67.2500,11.3125,115.0000,1.9200,-8.7100,-4.0600,-16.2037,-52.7219,762.0735,11.3125,24.7648,1444.4208,42.4208
1223,42.5737,APOGEE,762.0741,4.4326,-8.2376,-9.6890,3.4500,-7.4600,-8.3000,1.0800,1.8500,-4.4900,65.7500,13.0000,116.3750,2.2000,-8.5500,-4.2400,-17.3188,-52.1501,761.3679,13.0000,24.7648,1444.4208,42.4208
1224,42.6077,APOGEE,762.7616,3.8834,-7.2569,-7.9630,3.5500,-6.4500,-7.9300,1.2000,2.0000,-3.5500,63.3750,13.8125,117.3125,2.3400,-8.4500,-4.3700,-17.1385,-50.8195,761.5884,13.8125,24.7648,1444.4208,42.4208
1225,42.6410,APOGEE,761.5741,3.8442,-7.9630,-8.9437,4.1900,-6.9200,-8.9300,1.7600,1.4300,-4.4200,59.4375,14.3750,118.5625,2.4300,-8.3400,-4.5400,-17.5062,-50.3998,760.9500,14.3750,24.7648,1444.4208,42.4208
1226,42.6770,APOGEE,762.1366,2.9420,-7.7669,-10.2381,2.3400,-6.9600,-8.5600,-0.1000,1.3100,-3.9100,55.6250,14.4375,119.3125,2.4500,-8.2700,-4.6400,-17.5253,-49.1752,761.0257,14.4375,24.7648,1444.4208,42.4208
1227,42.7113,APOGEE,762.3241,1.8829,-7.5707,-9.5713,2.2900,-6.8800,-7.3900,-0.1300,1.3500,-2.6500,50.8750,14.2500,119.9375,2.4200,-8.2300,-4.7400,-17.4113,-47.9573,761.2183,14.2500,24.7648,1444.4208,42.4208
1228,42.7447,APOGEE,761.0116,3.4912,-7.9238,-8.4729,2.2500,-6.8300,-7.9800,-0.4300,1.5000,-3.3000,43.8750,13.7500,120.6875,2.3300,-8.1900,-4.8600,-17.5862,-47.7080,760.4922,13.7500,24.7648,1444.4208,42.4208
1229,42.7800,APOGEE,759.1366,2.5105,-6.8647,-8.2768,2.2500,-6.8300,-7.9800,-0.1600,1.7200,-3.1500,37.8750,13.1250,121.1250,2.2200,-8.1700,-4.9300,-16.9986,-48.1095,759.0114,13.1250,24.7648,1444.4208,42.4208
1230,42.8138,APOGEE,757.2616,1.8829,-7.4138,-7.8845,1.4700,-6.3200,-8.1900,-0.6100,1.8400,-3.1800,31.1250,12.3125,121.4375,2.0400,-8.1600,-5.0200,-17.1136,-48.7548,757.3037,12.3125,24.7648,1444.4208,42.4208
1231,42.8472,APOGEE,756.7615,2.7459,-8.9437,-10.4735,1.9700,-8.1000,-9.9600,0.0800,0.0600,-4.8800,21.1875,11.0625,121.8125,1.8800,-8.1700,-5.0700,-18.1029,-48.6972,756.3561,11.0625,24.7648,1444.4208,42.4208
1232,42.8825,APOGEE,756.2615,1.6867,-11.2188,-13.6901,1.1200,-9.5800,-8.4600,-0.5700,-1.3800,-3.3500,10.2500,9.5625,121.8750,1.6300,-8.2100,-5.1000,-19.8868,-48.3752,755.6574,9.5625,24.7648,1444.4208,42.4208
1233,42.9185,APOGEE,754.2615,-0.3138,-7.8845,-9.3359,0.2200,-7.2000,-9.4600,-0.7100,2.0400,-2.8600,1.4375,8.3750,121.6875,1.4300,-8.2500,-5.1000,-18.5076,-48.8382,754.1297,8.3750,24.7648,1444.4208,42.4208
1234,42.9516,APOGEE,754.5115,-0.0785,-6.1193,-9.4144,-0.5200,-5.3200,-7.8900,-1.7600,2.9700,-2.8100,352.3125,7.1875,121.4375,1.1600,-8.3100,-5.0600,-16.8897,-48.2177,753.7695,7.1875,24.7648,1444.4208,42.4208
1235,42.9878,APOGEE,752.6365,0.2354,-5.7271,-8.6299,0.0600,-4.6200,-8.0800,-0.8700,3.2700,-2.9700,339.7500,5.6875,121.0000,0.9700,-8.3500,-5.0300,-16.0294,-48.4236,752.4069,5.6875,24.7648,1444.4208,42.4208
1236,43.0234,APOGEE,752.3865,1.6867,-5.2956,-7.1000,1.4100,-5.5900,-7.2300,0.6200,2.8000,-2.2300,330.0625,4.5625,120.7500,0.7800,-8.4000,-4.9900,-15.4340,-47.9152,751.7551,4.5625,24.7648,1444.4208,42.4208
1237,43.0566,APOGEE,751.1990,2.6674,-5.7663,-7.6492,2.3100,-5.5400,-6.8100,1.9000,1.1000,-3.8900,316.3750,2.9375,120.5000,0.5100,-8.4300,-4.9700,-15.4976,-47.8058,750.8135,2.9375,24.7648,1444.4208,42.4208
1238,43.0926,APOGEE,750.9490,1.8829,-7.1000,-8.0415,2.3100,-5.5400,-6.8100,1.6800,0.7900,-5.9700,305.3750,1.5000,120.3750,0.2500,-8.4500,-4.9600,-16.3461,-47.2280,750.2606,1.5000,24.7648,1444.4208,42.4208
1239,43.1275,APOGEE,748.1989,1.4514,-6.2370,-9.4928,1.2900,-6.0800,-9.9700,1.3300,2.3800,-5.0300,289.8125,-0.8125,120.1250,-0.1400,-8.4700,-4.9300,-16.1371,-48.0416,748.3478,-0.8125,24.7648,1444.4208,42.4208
1240,43.1611,APOGEE,749.2614,3.0989,-6.9039,-12.4741,2.4000,-6.0400,-10.4000,2.9100,2.4400,-5.5100,277.1875,-2.9375,119.8750,-0.5000,-8.4900,-4.8800,-16.4690,-47.0730,748.3239,-2.9375,24.7648,1444.4208,42.4208
1241,43.1943,APOGEE,744.3239,2.6674,-8.9044,-13.0625,2.8200,-8.7700,-16.5300,3.7300,-0.2500,-11.7600,259.8750,-6.0625,118.8750,-1.0400,-8.5300,-4.7100,-17.8328,-49.0779,745.2218,-6.0625,24.7648,1444.4208,42.4208
1242,43.2303,APOGEE,743.3238,-1.3337,-9.4536,-16.9851,-3.5700,-9.3400,-14.4700,-2.1400,-0.7300,-10.0000,247.3125,-8.4375,117.4375,-1.4300,-8.6000,-4.4700,-18.6929,-49.8117,743.3677,-8.4375,24.7648,1444.4208,42.4208
1243,43.2654,APOGEE,739.2613,-2.4320,-9.0221,-14.2000,-5.6000,-7.4800,-12.2500,-3.8200,1.2300,-8.1100,235.5000,-10.4375,115.3750,-1.7700,-8.7100,-4.1300,-18.7551,-51.9132,740.1267,-10.4375,24.7648,1444.4208,42.4208
1244,43.2988,APOGEE,739.1363,-3.6873,-7.1000,-12.2387,-3.5900,-6.5400,-11.2700,-2.1800,3.3500,-5.9400,221.0625,-12.3750,112.0000,-1.7700,-8.7100,-4.1300,-17.5904,-52.0654,738.8579,-12.3750,24.7648,1444.4208,42.4208
1245,43.3325,APOGEE,738.5738,-5.2564,-7.2177,-13.3370,-3.4500,-3.9000,-7.4000,-1.2200,5.1100,-4.2700,211.3750,-13.0625,109.1250,-2.2200,-9.0200,-3.1300,-17.2183,-51.7703,738.0265,-13.0625,24.7648,1444.4208,42.4208
1246,43.3681,APOGEE,734.3237,-5.0210,-5.2564,-9.0613,-3.9500,-4.5000,-5.8600,-1.7200,4.6600,-3.1800,199.8750,-13.0000,105.2500,-2.2000,-9.2100,-2.5200,-15.8644,-53.4899,735.0061,-13.0000,24.7648,1444.4208,42.4208
1247,43.4014,APOGEE,731.4487,-5.0602,-5.4525,-6.6293,-5.2200,-5.4900,-5.3200,-3.1500,3.8500,-3.2100,192.0000,-12.1875,-1945.3750,-2.0700,-9.3500,-2.1000,-15.4684,-55.0644,732.1021,-12.1875,24.7648,1444.4208,42.4208
1248,43.4365,APOGEE,732.5112,-6.5508,-6.0801,-7.2177,-5.7800,-5.7900,-4.5200,-3.9500,3.6700,-2.7700,182.1875,-10.1250,99.8125,-1.7200,-9.5100,-1.6400,-15.7045,-54.1787,731.6432,-10.1250,24.7648,1444.4208,42.4208
1249,43.4727,APOGEE,728.3861,-7.0608,-6.3939,-4.3542,-7.1500,-5.3800,-5.7000,-5.7800,4.2100,-4.2800,175.2500,-7.9375,98.3750,-1.3600,-9.6000,-1.4200,-15.9891,-55.5573,728.8596,-7.9375,24.7648,1444.4208,42.4208
1250,43.5059,APOGEE,727.1361,-5.6879,-4.1188,-5.3348,-6.4100,-5.4300,-4.3400,-5.4900,4.2400,-3.0200,168.6250,-5.3750,97.7500,-1.3600,-9.6000,-1.4200,-14.6916,-55.9838,727.0884,-5.3750,24.7648,1444.4208,42.4208
1251,43.5412,APOGEE,725.6986,-5.1779,-4.7464,-4.0796,-5.1800,-4.4200,-4.3800,-2.9300,7.3400,-2.0300,159.6875,-1.7500,98.2500,-0.3000,-9.6900,-1.4100,-14.5837,-56.1356,725.4789,-1.7500,24.7648,1444.4208,42.4208
1252,43.5766,APOGEE,725.6986,-3.2558,-5.3740,-4.2365,-3.1500,-3.5400,-4.7400,-3.2700,6.1100,-3.0700,152.6250,0.6875,99.7500,0.1200,-9.6600,-1.6600,-14.9302,-55.2908,724.8814,0.6875,24.7648,1444.4208,42.4208
1253,43.6107,APOGEE,725.8236,-2.3536,-4.5895,-4.6680,-2.7700,-3.6400,-3.7500,-3.3500,5.1000,-2.3700,142.3125,3.1875,103.0625,0.1200,-9.6600,-1.6600,-14.5776,-54.0753,724.7764,3.1875,24.7648,1444.4208,42.4208
1254,43.6444,APOGEE,725.2611,-2.1182,-4.2757,-4.5111,-0.8100,-4.1600,-5.9200,-1.5200,5.2100,-3.1500,133.4375,4.1250,106.4375,0.7100,-9.3800,-2.7700,-14.2491,-53.1769,724.4054,4.1250,24.7648,1444.4208,42.4208
1255,43.6803,APOGEE,724.0735,0.3530,-4.7072,-4.5503,-0.8100,-4.1600,-5.9200,-1.7500,4.8300,-3.8100,123.0625,3.9375,110.1875,0.6100,-9.1000,-3.5800,-14.3904,-52.7117,723.4885,3.9375,24.7648,1444.4208,42.4208
1256,43.7124,APOGEE,726.1361,-0.1569,-4.8249,-6.9823,-0.9300,-4.3200,-6.7000,-2.3600,3.8700,-6.3800,106.2500,1.6875,115.2500,0.2900,-8.8600,-4.1800,-14.5168,-50.6335,724.5272,1.6875,24.7648,1444.4208,42.4208
1257,43.7469,APOGEE,726.0736,-1.4122,-5.8448,-10.5127,-1.5300,-4.5100,-8.5200,-2.3600,3.8700,-6.3800,90.8750,-1.3750,118.6250,-0.2400,-8.6000,-4.7000,-15.1955,-49.1687,724.8532,-1.3750,24.7648,1444.4208,42.4208
1258,43.7819,APOGEE,725.1986,-2.6674,-5.8055,-9.4536,-2.4100,-5.9900,-11.0700,-1.4200,2.3400,-6.0000,66.6875,-7.3750,121.8750,-1.2600,-8.2500,-5.1300,-15.4306,-48.4393,724.4325,-7.3750,24.7648,1444.4208,42.4208
1259,43.8151,APOGEE,728.3236,-3.0204,-5.3740,-11.1011,-4.1000,-5.6900,-10.5300,-1.9000,2.3100,-5.3300,46.5625,-12.9375,123.0000,-2.2000,-8.0100,-5.2000,-15.2533,-45.6713,726.2871,-12.9375,24.7648,1444.4208,42.4208
1260,43.8486,APOGEE,731.3862,-4.8641,-6.1193,-11.7288,-4.1000,-5.6900,-10.5300,-3.4900,0.8000,-6.2500,26.3750,-18.9375,122.7500,-3.5200,-7.7300,-4.8900,-15.6460,-42.2519,728.9313,-18.9375,24.7648,1444.4208,42.4208
1261,43.8836,APOGEE,736.2612,-7.7669,-7.8061,-12.7094,-12.1400,-7.5400,-12.5600,-5.7500,0.3500,-5.8800,1.9375,-27.0000,119.8750,-4.4500,-7.5700,-4.3500,-16.8382,-37.4537,733.0054,-27.0000,24.7648,1444.4208,42.4208
1262,43.9169,APOGEE,732.5737,-11.8072,-7.2177,-12.0426,-11.7600,-6.5000,-7.8100,-6.5100,0.9600,-4.2300,346.8125,-32.3125,115.6250,-5.2400,-7.4600,-3.5800,-16.9310,-37.5241,732.2687,-32.3125,24.7648,1444.4208,42.4208
1263,43.9501,APOGEE,730.1361,-11.7288,-8.4337,-9.2967,-9.5200,-5.4400,-5.2300,-3.6900,1.9700,-2.5600,331.0625,-37.6250,107.5625,-5.9800,-7.4000,-2.3400,-17.7182,-38.6213,730.4606,-37.6250,24.7648,1444.4208,42.4208
1264,43.9863,APOGEE,726.3861,-12.3172,-7.4138,-5.8448,-13.1700,-7.3700,-5.4400,-6.8700,0.0200,-4.1300,322.0000,-39.9375,99.9375,-6.2900,-7.4000,-1.3000,-17.3888,-40.9136,727.3685,-39.9375,24.7648,1444.4208,42.4208
1265,44.0215,APOGEE,724.3861,-13.5332,-7.9238,-1.0983,-11.0000,-4.8600,-1.0500,-4.6100,2.5700,-0.8300,314.9375,-40.6250,91.6875,-6.2900,-7.4000,-1.3000,-17.5780,-42.4816,724.9506,-40.6250,24.7648,1444.4208,42.4208
1266,44.0536,APOGEE,725.0736,-13.3370,-6.7862,0.1177,-14.1500,-7.0700,4.2800,-5.2400,1.8200,0.8000,308.2500,-39.0000,81.3125,-6.1700,-7.5300,1.1400,-16.9468,-42.1531,724.5203,-39.0000,24.7648,1444.4208,42.4208
1267,44.0891,APOGEE,722.7610,-10.3166,-7.1785,5.6094,-8.5000,-5.3700,4.7300,-2.6900,2.2600,2.6900,304.8125,-36.2500,75.0000,-5.6500,-7.6700,2.3000,-16.9484,-42.9094,722.8540,-36.2500,24.7648,1444.4208,42.4208
1268,44.1256,APOGEE,718.6985,-5.0995,-4.8641,5.6879,-5.5100,-5.0400,7.1900,-2.2500,1.1900,3.1600,301.0625,-31.5625,69.0000,-5.1300,-7.7900,2.9900,-15.5190,-45.1265,719.6480,-31.5625,24.7648,1444.4208,42.4208
1269,44.1598,APOGEE,719.2610,-6.6685,-6.3547,4.3149,-8.8800,-7.7500,8.4500,-4.3100,0.1700,4.9200,298.5000,-27.6875,66.0000,-4.3600,-7.9700,3.6700,-15.8937,-44.9501,718.8309,-27.6875,24.7648,1444.4208,42.4208
1270,44.1960,APOGEE,713.0734,-6.5508,-5.8448,4.9818,-7.2800,-6.2100,7.4800,-5.4100,1.5700,2.9400,295.5000,-22.3750,63.8125,-3.7400,-8.1300,3.9900,-15.7224,-48.1074,714.5910,-22.3750,24.7648,1444.4208,42.4208
1271,44.2316,APOGEE,711.8234,-4.2365,-7.3746,5.4917,-3.5400,-6.8100,9.5200,-0.4200,1.4900,5.3600,293.6250,-18.5000,63.4375,-3.1200,-8.3100,4.1500,-16.6020,-49.3394,712.2082,-18.5000,24.7648,1444.4208,42.4208
1272,44.2654,APOGEE,709.1358,-3.7265,-9.4144,10.1205,-1.6800,-7.8000,10.5600,0.1600,2.5100,2.4900,290.9375,-13.7500,64.1250,-2.3300,-8.5700,4.1400,-18.1987,-50.7780,709.6506,-13.7500,24.7648,1444.4208,42.4208
1273,44.3003,APOGEE,705.9483,-1.0199,-6.9823,5.9624,-1.6600,-5.0000,5.3300,0.1400,3.7600,1.3400,288.6250,-10.6250,65.5000,-1.6400,-8.8300,3.9100,-17.3056,-52.5648,706.6568,-10.6250,24.7648,1444.4208,42.4208
1274,44.3365,APOGEE,703.7607,-0.8238,-7.6100,6.2370,-1.0000,-5.7800,4.7000,-0.6900,2.8200,0.3900,285.0000,-7.0625,68.0000,-1.2000,-9.0200,3.6300,-17.3522,-53.8056,704.1224,-7.0625,24.7648,1444.4208,42.4208
1275,44.3708,APOGEE,699.0107,-2.0790,-6.3547,4.2365,-3.3700,-6.5700,2.9600,-2.5400,2.6200,-0.3100,281.8750,-4.8125,70.3750,-0.8300,-9.2000,3.2800,-16.5945,-56.3694,700.2125,-4.8125,24.7648,1444.4208,42.4208
1276,44.4038,APOGEE,698.5107,-2.3536,-5.4917,1.9613,-3.2600,-6.1700,2.4700,-2.7400,3.1800,-0.3900,277.2500,-2.4375,73.8125,-0.4200,-9.4000,2.7200,-15.7713,-56.8014,698.4489,-2.4375,24.7648,1444.4208,42.4208
1277,44.4398,APOGEE,694.9481,-1.6083,-6.1586,1.2160,-1.9200,-7.1500,2.4500,-1.7400,2.3700,0.1800,273.5000,-1.0625,76.5625,-0.1800,-9.5300,2.2700,-15.8692,-58.2618,695.4813,-1.0625,24.7648,1444.4208,42.4208
1278,44.4752,APOGEE,693.5731,0.5492,-6.5508,-0.1177,-0.9900,-5.6100,-0.7700,-0.9700,4.0200,-2.5500,269.4375,-0.0625,79.4375,0.0100,-9.6700,1.6200,-16.1488,-58.7280,693.5125,-0.0625,24.7648,1444.4208,42.4208
1279,44.5084,APOGEE,692.2606,-0.6669,-6.1586,-2.0790,-1.5300,-5.9800,-2.2400,-2.2100,3.6700,-3.1400,263.3750,0.4375,83.2500,0.0700,-9.7300,1.1400,-16.0131,-58.8403,691.9994,0.4375,24.7648,1444.4208,42.4208
1280,44.5438,APOGEE,689.6980,-3.1774,-6.8647,-3.7265,-3.2900,-5.4900,-1.7900,-3.3700,4.2800,-2.4800,256.7500,0.3750,86.8125,0.0600,-9.7900,0.5300,-16.3978,-59.5426,689.7748,0.3750,24.7648,1444.4208,42.4208
1281,44.5799,APOGEE,691.1355,-3.0597,-6.1978,-2.3536,-3.3100,-5.6200,-2.8600,-3.3100,4.1700,-2.9800,251.3125,0.0000,89.2500,0.0000,-9.8000,0.1200,-16.1321,-57.9332,689.8383,0.0000,24.7648,1444.4208,42.4208
1282,44.6134,APOGEE,687.9480,-3.3735,-7.9630,-4.2365,-3.7200,-6.5800,-4.5900,-3.6300,3.2100,-4.3400,245.6250,-0.5000,91.4375,-0.1300,-9.7900,-0.3600,-17.1220,-58.4583,687.9258,-0.5000,24.7648,1444.4208,42.4208
1283,44.6503,APOGEE,690.1980,-5.8448,-11.5718,-5.0995,-6.5000,-13.4500,-8.2400,-6.2400,-3.6700,-7.5800,245.6250,-0.5000,91.4375,-0.2600,-9.7800,-0.6500,-19.7299,-56.3586,688.5621,-0.5000,24.7648,1444.4208,42.4208
1284,44.6841,APOGEE,686.3230,-5.5702,-17.6127,-9.6105,-4.9200,-16.5600,-8.6500,-4.5300,-6.8000,-7.7800,231.0625,-2.3125,95.0625,-0.3900,-9.7600,-0.8600,-24.4601,-57.3190,686.4412,-2.3125,24.7648,1444.4208,42.4208
1285,44.7172,APOGEE,688.1980,-1.0199,-9.7674,-3.9619,-3.2300,-8.2700,-2.4700,-2.2000,0.8900,-4.1400,222.0625,-3.3750,96.0000,-0.5800,-9.7300,-1.0300,-21.4178,-55.9059,686.8421,-3.3750,24.7648,1444.4208,42.4208
1286,44.7528,APOGEE,686.5730,-4.5111,-9.2967,-3.2166,-4.5000,-8.4100,-3.1900,-3.7700,1.2900,-2.1000,215.2500,-4.2500,96.3750,-0.7200,-9.7100,-1.0900,-19.9650,-55.5786,685.9332,-4.2500,24.7648,1444.4208,42.4208
1287,44.7888,APOGEE,685.3230,-5.2171,-8.4337,-1.8829,-5.5000,-7.5800,-2.5400,-4.6500,2.1200,-1.4300,206.1250,-5.1250,96.5000,-0.8800,-9.7000,-1.1000,-18.8768,-55.4011,684.8060,-5.1250,24.7648,1444.4208,42.4208
1288,44.8220,APOGEE,683.5729,-4.9818,-8.9437,-4.0796,-4.4200,-8.4200,-3.5300,-3.4600,1.2700,-2.4500,199.3750,-5.5625,96.3125,-0.9500,-9.6900,-1.0800,-18.7764,-55.6580,683.3450,-5.5625,24.7648,1444.4208,42.4208
1289,44.8555,APOGEE,682.8229,-4.4326,-8.3945,-4.7856,-4.4200,-8.2000,-3.4200,-3.4200,1.4900,-2.4000,190.6250,-5.8750,95.8125,-1.0000,-9.7000,-0.9900,-18.3986,-55.4796,682.3226,-5.8750,24.7648,1444.4208,42.4208
1290,44.8916,APOGEE,680.5104,-5.8840,-11.1796,-3.2558,-5.2200,-10.3400,-3.4400,-4.5300,-0.1600,-4.0000,184.1875,-5.7500,95.2500,-0.9800,-9.7100,-0.9000,-19.9757,-56.0521,680.4353,-5.7500,24.7648,1444.4208,42.4208
1291,44.9262,APOGEE,680.0104,-5.0210,-10.0420,-4.2757,-3.6000,-7.7600,-4.0500,-2.6800,1.9600,-3.2600,178.0000,-5.3125,94.6250,-0.9100,-9.7300,-0.7900,-19.8748,-55.8102,679.4471,-5.3125,24.7648,1444.4208,42.4208
1292,44.9592,APOGEE,678.8229,-2.9812,-9.1790,-3.3735,-3.4500,-8.3000,-2.3300,-1.6800,2.4800,-1.2900,169.9375,-4.4375,93.8750,-0.7500,-9.7500,-0.6600,-19.3030,-55.7287,678.3687,-4.4375,24.7648,1444.4208,42.4208
1293,44.9947,APOGEE,674.8228,-3.0204,-9.2575,-2.4320,-2.1500,-8.4100,-1.9600,-1.6800,2.4800,-1.2900,164.0625,-3.5000,93.4375,-0.6000,-9.7700,-0.5900,-19.1335,-57.3606,675.3968,-3.5000,24.7648,1444.4208,42.4208
1294,45.0295,APOGEE,674.2603,-1.6083,-8.3945,-2.6282,-1.5000,-8.2900,-2.4800,-1.0800,1.4800,-1.9300,156.2500,-2.0000,93.1250,-0.3500,-9.7800,-0.5400,-18.5350,-57.4821,673.9389,-2.0000,24.7648,1444.4208,42.4208
1295,45.0628,APOGEE,672.4478,-0.9807,-9.6105,-4.2365,-1.1400,-8.6100,-5.9700,-1.0800,1.4800,-1.9300,150.3750,-0.8750,93.0625,-0.1500,-9.7900,-0.5300,-19.0580,-57.8523,672.2875,-0.8750,24.7648,1444.4208,42.4208
1296,45.0960,APOGEE,669.8852,0.0000,-10.0812,-5.5310,-0.2800,-8.7800,-5.4400,-0.3200,1.0000,-4.9000,144.3750,0.2500,93.1250,0.1100,-9.7900,-0.5500,-19.5488,-58.7722,670.0594,0.2500,24.7648,1444.4208,42.4208
1297,45.1321,APOGEE,669.5727,-0.2354,-8.6691,-4.6287,-0.1800,-7.7800,-4.2900,-0.0800,2.6500,-3.0900,136.0625,1.7500,93.4375,0.3000,-9.7800,-0.5900,-18.8633,-58.4460,668.9652,1.7500,24.7648,1444.4208,42.4208
1298,45.1663,APOGEE,669.5727,0.3138,-7.7276,-4.9818,0.0900,-7.1800,-4.6800,-0.3800,2.5800,-4.0300,129.6875,2.7500,93.7500,0.5300,-9.7600,-0.6600,-18.0194,-57.4839,668.6066,2.7500,24.7648,1444.4208,42.4208
1299,45.2027,APOGEE,668.1352,0.8238,-8.5514,-5.9232,0.3900,-7.8500,-6.4700,-0.3800,2.5800,-4.0300,120.8125,4.0625,94.2500,0.6900,-9.7500,-0.7300,-18.2063,-57.1206,667.5337,4.0625,24.7648,1444.4208,42.4208
1300,45.2358,APOGEE,667.4477,0.4707,-9.8459,-6.4332,0.3900,-8.7700,-6.1900,-0.4500,0.9500,-6.6600,113.9375,4.9375,94.7500,0.8400,-9.7300,-0.8000,-19.0778,-56.6554,666.7769,4.9375,24.7648,1444.4208,42.4208
1301,45.2693,APOGEE,665.9477,1.1768,-10.8658,-7.6492,1.2600,-10.1500,-7.5300,0.2800,-0.4300,-6.6500,104.4375,5.9375,95.3125,1.0200,-9.7100,-0.9000,-20.0411,-56.6738,665.5483,5.9375,24.7648,1444.4208,42.4208
1302,45.3057,APOGEE,667.5102,2.1575,-8.9044,-7.3354,1.7500,-8.1800,-7.2600,0.6200,1.5000,-6.2900,96.8750,6.5625,95.6875,1.1200,-9.6900,-0.9700,-19.1964,-54.8739,666.0221,6.5625,24.7648,1444.4208,42.4208
1303,45.3414,APOGEE,664.3851,0.9414,-9.0613,-5.9624,1.7500,-8.1800,-7.2600,-0.7000,1.3200,-3.7200,89.1250,7.1250,96.0625,1.2500,-9.6600,-1.0500,-18.9712,-55.3458,664.2620,7.1250,24.7648,1444.4208,42.4208
1304,45.3738,APOGEE,663.7601,1.2945,-11.2580,-4.7464,1.2100,-10.3800,-3.8700,-0.7200,2.7500,-1.3400,78.6250,7.8750,96.6875,1.3500,-9.6400,-1.1300,-20.2427,-55.2186,663.2785,7.8750,24.7648,1444.4208,42.4208
1305,45.4082,APOGEE,663.5726,1.3729,-8.7083,-4.8249,1.9700,-8.9300,-4.9300,0.5400,0.6900,-3.7000,70.5625,8.3750,97.2500,1.4500,-9.6100,-1.2600,-19.1525,-54.5701,662.7578,8.3750,24.7648,1444.4208,42.4208
1306,45.4441,APOGEE,662.9476,3.2166,-11.0619,-5.7663,2.4800,-9.9100,-5.4900,0.2800,-0.7900,-3.8200,59.3750,8.8750,98.1250,1.5100,-9.5900,-1.3700,-20.1906,-53.9423,662.1505,8.8750,24.7648,1444.4208,42.4208
1307,45.4778,APOGEE,661.5726,3.3735,-10.4735,-6.5508,1.9600,-8.9500,-4.3600,0.4100,0.6100,-2.8600,50.7500,9.0625,98.8750,1.5400,-9.5600,-1.4900,-20.2237,-53.8698,661.1103,9.0625,24.7648,1444.4208,42.4208
1308,45.5108,APOGEE,662.0101,2.3536,-9.9243,-4.1580,2.1600,-9.2400,-3.8800,0.5900,0.2900,-2.2600,38.8125,9.1250,99.8750,1.5600,-9.5300,-1.6600,-19.8967,-52.9459,661.0156,9.1250,24.7648,1444.4208,42.4208
1309,45.5465,APOGEE,658.9476,2.7066,-9.3359,-3.6873,2.5200,-8.0300,-3.8900,0.9700,1.4700,-2.0800,29.5000,9.0625,100.7500,1.5400,-9.5100,-1.8100,-19.4085,-53.7473,659.0086,9.0625,24.7648,1444.4208,42.4208
1310,45.5817,APOGEE,657.6350,3.1774,-11.0227,-4.1580,2.4500,-8.8100,-2.1500,0.9500,0.6700,-0.1800,19.9375,8.7500,101.6250,1.4700,-9.4800,-2.0100,-20.2644,-54.1214,657.4392,8.7500,24.7648,1444.4208,42.4208
1311,45.6153,APOGEE,658.3225,3.0204,-10.1597,-3.4519,2.0400,-8.8100,-4.1600,0.7900,1.0400,-1.5700,6.5000,8.0000,102.8750,1.3700,-9.4600,-2.1600,-20.0577,-53.1678,657.3201,8.0000,24.7648,1444.4208,42.4208
1312,45.6513,APOGEE,657.0725,2.4320,-9.1006,-4.8249,1.5300,-8.3900,-4.4800,0.3000,1.0500,-2.1500,352.4375,6.9375,104.0625,1.1800,-9.4400,-2.3700,-19.3243,-52.8323,656.4536,6.9375,24.7648,1444.4208,42.4208
1313,45.6887,APOGEE,655.6350,2.4320,-9.5713,-5.0995,2.4500,-8.3100,-2.8300,1.4500,1.1000,-0.3200,341.4375,5.8125,104.8750,1.0000,-9.4200,-2.5100,-19.3352,-52.8047,655.2045,5.8125,24.7648,1444.4208,42.4208
1314,45.7222,APOGEE,652.8225,3.7265,-10.5127,-5.7271,2.4100,-8.2300,-3.4300,1.6300,1.1700,-0.8000,326.0000,4.0000,105.7500,0.6800,-9.4100,-2.6600,-19.9214,-53.8299,653.0447,4.0000,24.7648,1444.4208,42.4208
1315,45.7589,APOGEE,653.6975,3.0989,-9.0221,-5.2171,1.7500,-8.2900,-4.1700,1.3500,1.1100,-1.4300,313.8125,2.3125,106.1875,0.4000,-9.4000,-2.7400,-19.2236,-52.8879,652.7249,2.3125,24.7648,1444.4208,42.4208
1316,45.7947,APOGEE,652.1350,1.0983,-9.8066,-4.5895,0.7100,-8.1000,-3.8000,0.6200,1.3000,-1.0300,313.8125,2.3125,106.1875,-0.0200,-9.4000,-2.7600,-19.4421,-52.7588,651.6503,2.3125,24.7648,1444.4208,42.4208
